id,userId,currency,amount,vat,oldBalance,newBalance,timestamp
'01HHN25K1VWBMBBHNTRVAXBHVT','2c2a8830-b2f7-4b3e-a180-7a5654eee40c','SAR',90.0,0.0,41726.39,41636.39,2023-12-14 21:01:55.477000+00:00
'01HHN25JJZ0H2N3MKDE84S9XDQ','91886874-40ec-4324-87ea-10bcee9904f5','BHD',1.8,0.0,195.45,193.65,2023-12-14 21:01:55.477000+00:00
'01HHN263SE07MS3GAAJNQFN82F','2669d640-a5cb-4d0d-a4b3-e95de0b3f4ad','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN265B9WXDYA3285RH1K29W','eefb84af-6a9b-435b-b589-5c9734648a74','BHD',4.0,0.0,482.909,478.909,2023-12-14 21:01:55.477000+00:00
'01HHN267MQTQ4VFAX7YEZDE4SE','b3aab2eb-c83f-488f-9108-5fcbf7a5feba','BHD',1.8,0.0,85.6,83.8,2023-12-14 21:01:55.477000+00:00
'01HHN26CQPY7VQ0K8HC1ENNWMC','1b5748cb-c677-44ab-9d61-940e554fc014','KWD',7.5,0.0,228.5,221.0,2023-12-14 21:01:55.477000+00:00
'01HHN26D8PR1Z6MM21125R6W6K','d660234f-ebd5-41da-919b-b125cfe67889','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN268BV6HPY9N7QP5201T1X','582f1b94-4c13-41e6-81ec-6203bb0f2a06','BHD',9.0,0.0,318.0,309.0,2023-12-14 21:01:55.477000+00:00
'01HHN26A6GCEDKJNCDG050JF7B','47d03621-dec7-4429-bee2-02be753fcdc4','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN24NWVJ0FPNP640WN0VEJN','6e44450d-f3af-4661-ab1a-4f857ee3040f','BHD',8.0,0.0,134.49,126.49,2023-12-14 21:01:55.477000+00:00
'01HHN24RFW03216JDQGBWFMZPJ','5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2','BHD',53.0,0.0,80307.136,80254.136,2023-12-14 21:01:55.477000+00:00
'01HHN24TXDQEP3F63X2NW8JN5T','575e110d-9fbf-4b98-acd0-ff3b6d33a3d1','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN24TNZVRXJ9VXZS96ZSQVJ','709c6d90-afa7-4f96-add9-be439e085a89','BHD',9.0,0.0,214.0,205.0,2023-12-14 21:01:55.477000+00:00
'01HHN24X4M39V12FYHNP48SCFW','d06c6f87-3821-419e-83e5-6da960f789b4','BHD',8.0,0.0,35.0,27.0,2023-12-14 21:01:55.477000+00:00
'01HHN24ZS2RAMGBAEP2FYQSFGE','a1fcde9e-ddb4-4dcc-8b45-1f150a0948cd','BHD',9.0,0.0,318.0,309.0,2023-12-14 21:01:55.477000+00:00
'01HHN251YCGZJ73SKV3XT5HXE1','26d31238-b7a4-4e7b-a52e-faa96846333c','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN24RADG923SK24BADA6NP8','fb387231-a328-4c4d-8d82-dda7943af9e7','SAR',100.0,0.0,41854.0,41754.0,2023-12-14 21:01:55.477000+00:00
'01HHN24XB2TDSHRVZPYV5J5PNN','e55755fa-20dd-410d-af94-d4ced92039be','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN24ZH0BRNJ8DHZD1F6Q7BW','711054ac-6b25-48a2-ad87-86831cebe8b2','BHD',8.0,0.0,52.0,44.0,2023-12-14 21:01:55.477000+00:00
'01HHN251N649Q02TMAH7ZM71M8','4531caaa-fb25-419c-b8cc-1e41df747a6a','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN259GBQ5B58YN5QDCR41GT','7f97b814-017d-430e-9779-877ec174861e','BHD',6.0,0.0,1002.736,996.736,2023-12-14 21:01:55.477000+00:00
'01HHN25MJZB73573JQR6Q20J86','efa6426b-5dc2-42b8-ac5d-e40d81dda0a1','BHD',9.0,0.0,231.5,222.5,2023-12-14 21:01:55.477000+00:00
'01HHN25NK9JJCR62QYNCR6E9MT','53fbb8f0-608a-43af-b8c0-ba03894e147a','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN25PK6CCP6TTVTECJF2TAE','d9e8cfc2-2de6-4ea9-976c-f7fcd4e44b13','SAR',90.0,0.0,2910.0,2820.0,2023-12-14 21:01:55.477000+00:00
'01HHN25R1VR73SPFXNNRTEX5MQ','35d6378d-dd42-42e6-8e21-1656572aca3f','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN25SDPJ2H597Q7H4RVTZMX','4e84f0ec-7629-49dc-b110-27a6eb9b4d9c','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN25WY9119YK7ZJY8KR9WSJ','bd7971c8-c11b-46ab-96c7-105eb10b444e','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN25Z0HWNWC0AWE36D4TQKS','cdd0df27-94a4-4f72-9e67-6f435cce0485','BHD',9.0,0.0,309.0,300.0,2023-12-14 21:01:55.477000+00:00
'01HHN25YX6N2D8RFQBTPFQD2GP','ef949991-e8a5-4f14-9f66-915f761ae0f8','BHD',9.0,0.0,243.0,234.0,2023-12-14 21:01:55.477000+00:00
'01HHN260ZTVW97BYQJHKS3RG9J','66a734f3-a86b-477a-929e-50e078195a91','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN246EEBSY6DRM9JAKNSK6W','383f0a7e-4daa-4294-ae9f-cafbddbb408e','BHD',8.0,0.0,300.5,292.5,2023-12-14 21:01:55.477000+00:00
'01HHN24ARHM7J0ES5TP7GHEJ5T','00b2df99-692a-45c1-b277-854a63b3a168','BHD',8.0,0.0,90.2,82.2,2023-12-14 21:01:55.477000+00:00
'01HHN24AV5KMSYBZ73T9XVHYA1','4e9fc563-f427-44bc-974e-75b89833018f','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN24FX2RJMNKA3KEE5QQPM7','5fd7a797-569b-483e-9e96-9361757e3749','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN24FH4FGRZK4MJQ2J230AT','cc209dc1-65cd-413e-8deb-9a8e37b333ad','SAR',90.0,0.0,2910.0,2820.0,2023-12-14 21:01:55.477000+00:00
'01HHN24M1W677BD2777G4XDZTB','87c848f8-99e3-4d14-a0a6-117bc5cee05b','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHN24M87EGY13NW5Y2AYHBNT','a09d7e6f-cd6a-4e47-8fd6-6b9a7dd03d4d','BHD',9.0,0.0,231.5,222.5,2023-12-14 21:01:55.477000+00:00
'01HHN243FN799STF5JG5SG79F3','789e2517-7115-46a9-a260-717333a06b69','BHD',9.0,0.0,318.0,309.0,2023-12-14 21:01:55.477000+00:00
'01HHN243JXQ9F7WPAVPTHBD90H','be98bc1b-926c-4c56-a53c-7ccb51fdd41e','SAR',90.0,0.0,1620.0,1530.0,2023-12-14 21:01:55.477000+00:00
'01HHN2462XSWWY028G81N17FXK','9f4df114-f657-4b93-af46-af0c3922bdef','BHD',9.0,0.0,300.0,291.0,2023-12-14 21:01:55.477000+00:00
'01HHKW0WAC7QFD64199CD7JAPC','cac838c5-a9e1-41b1-877e-2587cbea7b20','BHD',5.0,0.0,11635.93,11640.93,2023-12-14 09:55:36.610000+00:00
'01HHKVGFPWF4E4QK62JPSCV9BD','cac838c5-a9e1-41b1-877e-2587cbea7b20','BHD',1307.941,118.9,11630.93,12819.967,2023-12-14 09:46:39.090000+00:00
'01HHKTW878PY5NVT7Y5QT4PA16','cac838c5-a9e1-41b1-877e-2587cbea7b20','BHD',1307.941,118.9,10441.893,11630.93,2023-12-14 09:35:36.164000+00:00
'01HHMQXWP620PWBTD5F29KZMZF','eb6875d4-8663-4dc5-8838-1148a2425c13','BHD',1284.0,116.73,2030.182,3197.455,2023-12-14 18:03:18.556000+00:00
'01HHMPQRGV6FPPDD0NQRWABZE4','5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2','BHD',53.0,0.0,80360.136,80307.136,2023-12-14 17:42:28.563000+00:00
'01HHMPQPJBC2HSTQJBDFWHDHWM','5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2','BHD',8.0,0.0,80360.136,80352.136,2023-12-14 17:42:28.563000+00:00
'01HHMPQTCVABGPQQYY87RDDGGA','5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2','BHD',53.0,0.0,80360.136,80307.136,2023-12-14 17:42:28.563000+00:00
'01HHMPPVHJ8DCMGBZYB5EB3YC3','5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2','BHD',988.5,89.86,80474.136,81372.772,2023-12-14 17:42:28.563000+00:00
'01HA75FRYFW1EWR6CNYKZQE5ZC','f8c629ff-e140-4e26-b38c-f99d237959da','SAR',230.0,30.0,2667.85,2467.85,2023-12-15 16:22:19.695000+00:00
'01HGAN4DH026GS7SHNP7MFH7RT','f8c629ff-e140-4e26-b38c-f99d237959da','SAR',11.5,1.5,2667.85,2657.85,2023-12-15 16:22:19.695000+00:00
'01HGAPB445GFEJWVFGEA0T085T','f8c629ff-e140-4e26-b38c-f99d237959da','SAR',5.75,0.75,2667.85,2662.85,2023-12-15 16:22:19.695000+00:00
'01HETYHQBCPYS19BDJ6CJD8KWA','f8c629ff-e140-4e26-b38c-f99d237959da','SAR',2070.0,270.0,2667.85,4467.85,2023-12-15 16:22:19.639000+00:00
'01HGAMSK3E1Y1CEEQBR50NY0A5','f8c629ff-e140-4e26-b38c-f99d237959da','SAR',23.0,3.0,2667.85,2647.85,2023-12-15 16:22:19.639000+00:00
'01HGAMWP9NEG959FZADWGHVXMY','f8c629ff-e140-4e26-b38c-f99d237959da','SAR',23.0,3.0,2667.85,2647.85,2023-12-15 16:22:19.639000+00:00
'01HGANBY7VTM4Y8N7DF58H8D6F','f8c629ff-e140-4e26-b38c-f99d237959da','SAR',11.5,1.5,2667.85,2657.85,2023-12-15 16:22:19.639000+00:00
'01HGANEKHDTRYR2XWAV22168YW','f8c629ff-e140-4e26-b38c-f99d237959da','SAR',11.5,1.5,2667.85,2657.85,2023-12-15 16:22:19.639000+00:00
'01HGANF2JCYR0YW6WNA8FJCYKW','f8c629ff-e140-4e26-b38c-f99d237959da','SAR',5.75,0.75,2667.85,2662.85,2023-12-15 16:22:19.639000+00:00
'01HHQMKJA2F6JX4BA6EG9NHDSJ','b5c4dcdb-6154-41fe-8e29-f93b8877687d','BHD',7.8,0.0,128.2,120.4,2023-12-15 21:02:51.587000+00:00
'01HHQMKK84NN2NE1T98VC4JVNJ','e86bf810-ce46-40cb-b7d0-fbc8517fe1a1','SAR',90.0,0.0,1620.0,1530.0,2023-12-15 21:02:51.587000+00:00
'01HHQMKQHMVM88A7NDBSRP6JBM','7967661b-9d88-4089-9047-81e9928af941','SAR',90.0,0.0,270.0,180.0,2023-12-15 21:02:51.587000+00:00
'01HHQMKTE2NE0Q4MYCGH9Q0XMK','b9c901a6-79c0-4817-a7c3-737d53befd9b','BHD',4.0,0.0,51.999,47.999,2023-12-15 21:02:51.587000+00:00
'01HHQMKTYC9PCPDKBTDNXZPCJP','75e32016-3c6f-475a-9c40-35e9d30eb4ed','SAR',90.0,0.0,2510.0,2420.0,2023-12-15 21:02:51.587000+00:00
'01HHQMKX6X8GR9MMGWPJS888BP','eab26565-2a53-4df2-989c-1ce0eabffd46','SAR',90.0,0.0,360.0,270.0,2023-12-15 21:02:51.587000+00:00
'01HHQMKZVBDC2BSBAFEGZP2CNC','0842cf84-a66c-4ef8-af9d-9e806112336a','SAR',90.0,0.0,1880.0,1790.0,2023-12-15 21:02:51.587000+00:00
'01HHQMKN8HW7XGXSGRSWR28QZJ','36cffa58-f615-4cb9-9e9e-38aed031080d','SAR',90.0,0.0,720.0,630.0,2023-12-15 21:02:51.587000+00:00
'01HHQMKP063KS2E18BNHMA4DP2','f5d66611-6d18-4c1d-8542-11e626c99c1e','QAR',120.0,0.0,1160.0,1040.0,2023-12-15 21:02:51.587000+00:00
'01HHQMKR86EKY5V5T1RT7SVGKK','c2ea7768-6df8-4dd0-b08c-e23ece7f807b','SAR',100.0,0.0,700.0,600.0,2023-12-15 21:02:51.587000+00:00
'01HHQMKXG99B2D8EW39ESVH56M','7a46f077-87df-49e3-b606-f37d0f061728','BHD',9.0,0.0,9.0,0.0,2023-12-15 21:02:51.587000+00:00
'01HHQMMJPCXVDNJH4S6CMF1T7T','34ba33ca-e3cd-4897-b0b0-771c0ea7407a','SAR',90.0,0.0,2170.0,2080.0,2023-12-15 21:02:51.587000+00:00
'01HHQMMJR67RPT9VDAAMH7PW3R','c6a1f70f-8d35-4e95-a4b5-e946b4c3944d','SAR',100.0,0.0,600.0,500.0,2023-12-15 21:02:51.587000+00:00
'01HHQMMN0QVEWE9QG8TPQQ84TT','8517dbf1-c68c-4d63-8f5e-a834eb1bb9a1','SAR',90.0,0.0,360.0,270.0,2023-12-15 21:02:51.587000+00:00
'01HHQMH0S4NEWP0JHAMWNTZTCN','67305f3f-628b-4997-83f9-1247a896127a','BHD',9.0,0.0,3186.0,3177.0,2023-12-15 21:02:51.587000+00:00
'01HHQMH6G3EW82N3NASPQX1Z0X','46176cfe-75b8-4dc3-aeba-64e9649f2840','SAR',90.0,0.0,1620.0,1530.0,2023-12-15 21:02:51.587000+00:00
'01HHQMHB5BGM9DZN7C97EYF4G6','8b293101-dfef-43ed-9095-ac05a1507d34','BHD',3.0,0.0,146.362,143.362,2023-12-15 21:02:51.587000+00:00
'01HHQMHGC3BBKNCBMKNE0M94AM','445abd69-0816-4fba-826c-feb24281a3e5','SAR',90.0,0.0,540.0,450.0,2023-12-15 21:02:51.587000+00:00
'01HHQMHGCW2CTWJDEAM4WQP5MA','476664ea-f614-4903-8897-97305d19ac48','SAR',90.0,0.0,861.0,771.0,2023-12-15 21:02:51.587000+00:00
'01HHQMH6FZ1YMSBRJPB8MRKV8S','954efdec-5815-4925-b0f6-041d83c02b01','BHD',90.0,0.0,2146.0,2056.0,2023-12-15 21:02:51.587000+00:00
'01HHQMHJCHM04CMJR45CTK1MTY','fb387231-a328-4c4d-8d82-dda7943af9e7','SAR',100.0,0.0,41754.0,41654.0,2023-12-15 21:02:51.587000+00:00
'01HHQMHJAVN2TFR70XMS9PH80G','cfee18c3-4c5c-43d6-8333-459ced998886','SAR',100.0,0.0,1500.0,1400.0,2023-12-15 21:02:51.587000+00:00
'01HHQMHQ78FMK89TGR5ENEM86C','f1a91257-52d5-4b76-b2ce-a28ed5f2e5c7','BHD',9.0,0.0,81.0,72.0,2023-12-15 21:02:51.587000+00:00
'01HHQMHR0G6NCHFRWQPBNP96K7','0cff33de-172f-4546-b1d3-365c6fda2b00','SAR',60.0,0.0,941.0,881.0,2023-12-15 21:02:51.587000+00:00
'01HHQMHW35NHEBH1EH4J93SR30','afad1f0a-8d1a-4883-aa2f-9e3afc02d3b1','SAR',42.0,0.0,1076.0,1034.0,2023-12-15 21:02:51.587000+00:00
'01HHQMJFPV6TJ3QC2GVPGHT9HG','0b99ff14-56e5-4c29-a38e-fb64a7b18e1a','SAR',90.0,0.0,540.0,450.0,2023-12-15 21:02:51.587000+00:00
'01HHQMJM6AJRXZMDM4AYV4G4M1','460733e0-3f51-4cb4-b870-9f1a50ffd1a9','BHD',9.0,0.0,331.0,322.0,2023-12-15 21:02:51.587000+00:00
'01HHQMJW0B5DGS8CGBDGAY1HT9','66a734f3-a86b-477a-929e-50e078195a91','BHD',9.0,0.0,291.0,282.0,2023-12-15 21:02:51.587000+00:00
'01HHQMJP1VF24CDHDZGHECYK5S','d4f9f25d-cda7-49fc-a9fd-126b455f6c81','AED',117.0,0.0,1018.0,901.0,2023-12-15 21:02:51.587000+00:00
'01HHQMJP2BEKFN3JCY1R9REFS3','2c2a8830-b2f7-4b3e-a180-7a5654eee40c','SAR',90.0,0.0,41636.39,41546.39,2023-12-15 21:02:51.587000+00:00
'01HHQMJWES6SCFFMM2JCXMV1C8','79725ee0-4e1b-4f2e-9edf-ccbec4fc184a','SAR',90.0,0.0,360.0,270.0,2023-12-15 21:02:51.587000+00:00
'01HHQMK0WX6EHXB0RVNJJE3NB1','8fd614d8-9638-4c66-8345-319280777aae','BHD',5.5,0.0,224.5,219.0,2023-12-15 21:02:51.587000+00:00
'01HHQMK1VH342ZSMN38BKRYYA0','f34f13a7-5078-44f1-a6b8-b61a00ea5049','SAR',90.0,0.0,1080.0,990.0,2023-12-15 21:02:51.587000+00:00
'01HHQMHWG63G67HA6R2VE70EBJ','ca4da5ef-df7d-417f-8098-80c027212092','SAR',20.0,0.0,1000.62,980.62,2023-12-15 21:02:51.587000+00:00
'01HHQMHYEANRHYDH938BB8QB5Z','1b7eebb3-02fc-4cd8-aabe-8d1db4d14c4e','KWD',7.5,0.0,52.5,45.0,2023-12-15 21:02:51.587000+00:00
'01HHQMJ2W4YPCYFCZJTHCQX4SM','4fc86d01-309d-4534-9db4-73bdd8aabf80','SAR',90.0,0.0,810.0,720.0,2023-12-15 21:02:51.587000+00:00
'01HHQMJ5XFAD0CPNTH47KRNJA9','e2ba0d37-98ed-4a9f-a668-b8b97d667977','SAR',90.0,0.0,1260.0,1170.0,2023-12-15 21:02:51.587000+00:00
'01HHQMJ1175SD69SGA62X7N0HA','53fbb8f0-608a-43af-b8c0-ba03894e147a','BHD',9.0,0.0,291.0,282.0,2023-12-15 21:02:51.587000+00:00
'01HHQMH1BMNRE3WBEKPHXY03F3','ebdb2053-3e0f-4979-8c0f-fc39a66007db','QAR',120.0,0.0,920.0,800.0,2023-12-15 21:02:51.587000+00:00
'01HHQMHMXR2XBRVDC6E8XXV5NS','5e3ad33d-e32c-4a99-984f-8917aa66a953','SAR',90.0,0.0,609.56,519.56,2023-12-15 21:02:51.587000+00:00
'01HHQMJ1GA0C6TMDS341KZXW0F','b66d065b-3a4b-4871-9d0c-99701e74c8e9','SAR',90.0,0.0,25662.0,25572.0,2023-12-15 21:02:51.587000+00:00
'01HHQMJ4ZMY32KVWGXHXH9B25M','26d31238-b7a4-4e7b-a52e-faa96846333c','BHD',9.0,0.0,291.0,282.0,2023-12-15 21:02:51.587000+00:00
'01HHQMJ8T23GQE68DHSED897JB','d660234f-ebd5-41da-919b-b125cfe67889','BHD',9.0,0.0,291.0,282.0,2023-12-15 21:02:51.587000+00:00
'01HHQMJYC3500M4KV2SAFAHKBH','3e5d306b-b329-4d4b-98dd-151cf9c831fd','SAR',90.0,0.0,630.0,540.0,2023-12-15 21:02:51.587000+00:00
'01HHQMJYZM9YYFAYGRWTSW8N1H','049bb6da-aa2e-4b69-93b4-8bcf19b74875','BHD',26.5,0.0,836.5,810.0,2023-12-15 21:02:51.587000+00:00
'01HHQMK6D3D55GCX2T4F2V6GF4','6f7b9fb3-bc7f-48c0-ab23-e436b3729b55','SAR',90.0,0.0,1080.0,990.0,2023-12-15 21:02:51.587000+00:00
'01HHQMKAVJKEHKGFA0349VE9M7','cc209dc1-65cd-413e-8deb-9a8e37b333ad','SAR',90.0,0.0,2820.0,2730.0,2023-12-15 21:02:51.587000+00:00
'01HHQMK5D3ER8ANDC9SC5AP9E3','8a7f8c21-2221-472e-9be8-877a538f282e','BHD',9.0,0.0,10180.524,10171.524,2023-12-15 21:02:51.587000+00:00
'01HHQMK8R3STF99J2HT9JP9BNP','be98bc1b-926c-4c56-a53c-7ccb51fdd41e','SAR',90.0,0.0,1530.0,1440.0,2023-12-15 21:02:51.587000+00:00
'01HHQMKA3SZ3A7520SZZ04Y7TN','33f0b266-7eeb-42fe-bfb0-6bdf7ecae9f7','SAR',42.0,0.0,252.0,210.0,2023-12-15 21:02:51.587000+00:00
'01HHQMKGEQC4A0HGYFD0T2EKGX','94e55883-fe72-4243-b801-72206e4cef0a','SAR',90.0,0.0,1260.0,1170.0,2023-12-15 21:02:51.587000+00:00
'01HHQMKH28K2QB7EVHVHQJHWWC','7c962fba-91b0-45f8-a791-697111e203aa','SAR',90.0,0.0,810.0,720.0,2023-12-15 21:02:51.587000+00:00
'01HHQMM0SXBHWJM5HR83AHYE7H','1b5748cb-c677-44ab-9d61-940e554fc014','KWD',7.5,0.0,221.0,213.5,2023-12-15 21:02:51.587000+00:00
'01HHQMM25NQX2FZ4JQ1RXXM0TG','a10e7ad6-a70f-4ffa-bc51-4cfe8d04ee7c','SAR',90.0,0.0,1140.0,1050.0,2023-12-15 21:02:51.587000+00:00
'01HHQMM6PTVNCSWWFNVXVZD1XC','1306427b-7f89-48fd-8bf0-ee859c8b95d4','SAR',90.0,0.0,57659.0,57569.0,2023-12-15 21:02:51.587000+00:00
'01HHQMMCG8MATMNDXNSMYCK31N','15469d49-7d54-4ea1-833c-708f679471d4','BHD',8.0,0.0,310.0,302.0,2023-12-15 21:02:51.587000+00:00
'01HHQMMF55C8ZHNDMKJDRST0J8','f46e0b6a-2cdf-4e6d-95de-e71d1b0394f0','SAR',90.0,0.0,360.0,270.0,2023-12-15 21:02:51.587000+00:00
'01HHQMM4NRRWYGVXCS0Z54GWRF','d9e8cfc2-2de6-4ea9-976c-f7fcd4e44b13','SAR',90.0,0.0,2820.0,2730.0,2023-12-15 21:02:51.587000+00:00
'01HHQMM9KRDZEVZTK8TE9ABD7C','8cfb0a41-4446-43f9-8ace-c17b9c9a9c7e','SAR',60.0,0.0,19465.0,19405.0,2023-12-15 21:02:51.587000+00:00
'01HHQMMFCQRFH3KVDRHHVQ4HPA','f6749e52-c04c-4955-b695-94e3fc02488a','SAR',90.0,0.0,810.0,720.0,2023-12-15 21:02:51.587000+00:00
'01HHT6ZG2SEGGKDNB2RT4M3ZMP','0cff33de-172f-4546-b1d3-365c6fda2b00','SAR',60.0,0.0,881.0,821.0,2023-12-16 21:02:26.334000+00:00
'01HHT6ZH5DHR4D3CJV0BWDXTA4','94e55883-fe72-4243-b801-72206e4cef0a','SAR',90.0,0.0,1170.0,1080.0,2023-12-16 21:02:26.334000+00:00
'01HHT6ZJH8W0KA9XHNV1ZPQ7H5','eab26565-2a53-4df2-989c-1ce0eabffd46','SAR',90.0,0.0,270.0,180.0,2023-12-16 21:02:26.334000+00:00
'01HHT6ZMH1ZGNHG5V25ENNDAEZ','7c962fba-91b0-45f8-a791-697111e203aa','SAR',90.0,0.0,720.0,630.0,2023-12-16 21:02:26.334000+00:00
'01HHT6ZNB6WJ18P066XDKXHJD1','f34f13a7-5078-44f1-a6b8-b61a00ea5049','SAR',90.0,0.0,990.0,900.0,2023-12-16 21:02:26.334000+00:00
'01HHT6ZPPWWPMMW392ZPVQANR7','8517dbf1-c68c-4d63-8f5e-a834eb1bb9a1','SAR',90.0,0.0,270.0,180.0,2023-12-16 21:02:26.334000+00:00
'01HHT6ZQKSP5SYNFWVD6JNHNTN','1306427b-7f89-48fd-8bf0-ee859c8b95d4','SAR',90.0,0.0,57569.0,57479.0,2023-12-16 21:02:26.334000+00:00
'01HHT6ZRF48D11BGC3RWMTP2QB','4531caaa-fb25-419c-b8cc-1e41df747a6a','BHD',9.0,0.0,291.0,282.0,2023-12-16 21:02:26.334000+00:00
'01HHT6ZVC93ET1M33RBD8Q581H','582f1b94-4c13-41e6-81ec-6203bb0f2a06','BHD',9.0,0.0,309.0,300.0,2023-12-16 21:02:26.334000+00:00
'01HHT6ZVZ5H9EK3ANCGD6JD79H','4e84f0ec-7629-49dc-b110-27a6eb9b4d9c','BHD',9.0,0.0,291.0,282.0,2023-12-16 21:02:26.334000+00:00
'01HHT6ZXWDE0X0T5GC9DMSB64R','575e110d-9fbf-4b98-acd0-ff3b6d33a3d1','BHD',9.0,0.0,291.0,282.0,2023-12-16 21:02:26.334000+00:00
'01HHT6XGKCY0PPJAT8WYDTFRDY','0b99ff14-56e5-4c29-a38e-fb64a7b18e1a','SAR',90.0,0.0,450.0,360.0,2023-12-16 21:02:26.334000+00:00
'01HHT6XMF8SYSTZ8TG08WN3CTQ','4644dcc3-5505-47d4-ad63-c43f943387a4','BHD',8.0,0.0,157.5,149.5,2023-12-16 21:02:26.334000+00:00
'01HHT6XMEXH2FTJ72PHPXG29RT','6ae6fd3a-d3e9-4732-bb58-d3dd0d546fdf','BHD',9.0,0.0,243.0,234.0,2023-12-16 21:02:26.334000+00:00
'01HHT6XQYYD835DXRNZ2ST98XB','460733e0-3f51-4cb4-b870-9f1a50ffd1a9','BHD',9.0,0.0,322.0,313.0,2023-12-16 21:02:26.334000+00:00
'01HHT6XYS68SR395NTD7HHRK0G','f46e0b6a-2cdf-4e6d-95de-e71d1b0394f0','SAR',90.0,0.0,270.0,180.0,2023-12-16 21:02:26.334000+00:00
'01HHT6ZZB7RX32HKB4BZFCR57X','8b293101-dfef-43ed-9095-ac05a1507d34','BHD',4.5,0.0,141.862,137.362,2023-12-16 21:02:26.334000+00:00
'01HHT700GPAN89VJZ6EEXP40NK','15469d49-7d54-4ea1-833c-708f679471d4','BHD',8.0,0.0,302.0,294.0,2023-12-16 21:02:26.334000+00:00
'01HHT70B40R02VGZKD2TAATXV8','be98bc1b-926c-4c56-a53c-7ccb51fdd41e','SAR',90.0,0.0,1440.0,1350.0,2023-12-16 21:02:26.334000+00:00
'01HHT72MFHVGGYY2B2M01V5SXW','476664ea-f614-4903-8897-97305d19ac48','SAR',90.0,0.0,771.0,681.0,2023-12-16 21:02:26.334000+00:00
'01HHT72QSC33G33VKFPN7GPTH7','ebdb2053-3e0f-4979-8c0f-fc39a66007db','QAR',120.0,0.0,800.0,680.0,2023-12-16 21:02:26.334000+00:00
'01HHT72W8YMRV1DKDSPS9J09ET','53a97579-16a4-47ef-83ec-c7b209e65c4e','BHD',9.0,0.0,243.0,234.0,2023-12-16 21:02:26.334000+00:00
'01HHT731EPSMSV5ACTEQWC7HCR','f0f93bcc-c131-4a3b-ab25-2f23ff4a8f05','BHD',9.0,0.0,243.0,234.0,2023-12-16 21:02:26.334000+00:00
'01HHT72VYCV9GY797VNCGTR5PS','2669d640-a5cb-4d0d-a4b3-e95de0b3f4ad','BHD',9.0,0.0,291.0,282.0,2023-12-16 21:02:26.334000+00:00
'01HHT72Z31TENB11JGM3V0DAM5','a09d7e6f-cd6a-4e47-8fd6-6b9a7dd03d4d','BHD',9.0,0.0,222.5,213.5,2023-12-16 21:02:26.334000+00:00
'01HHT72ZFFESAZ98CBCPYFJXV7','a1fcde9e-ddb4-4dcc-8b45-1f150a0948cd','BHD',9.0,0.0,309.0,300.0,2023-12-16 21:02:26.334000+00:00
'01HHT732D7CQ3XB9DVX0B0KD2N','e3a4d046-0a40-4076-a7fb-429d35771d81','BHD',8.0,0.0,121.636,113.636,2023-12-16 21:02:26.334000+00:00
'01HHT7337A08DD50PDWF6VF7XX','daa2bf74-cf31-4552-9e85-acb48a7c3f90','BHD',9.0,0.0,459.091,450.091,2023-12-16 21:02:26.334000+00:00
'01HHT73527EK0XYQTGQFZMRTYK','8cfb0a41-4446-43f9-8ace-c17b9c9a9c7e','SAR',60.0,0.0,19405.0,19345.0,2023-12-16 21:02:26.334000+00:00
'01HHT6Y14KBTABQQPYCYA9VV3T','c6a1f70f-8d35-4e95-a4b5-e946b4c3944d','SAR',100.0,0.0,500.0,400.0,2023-12-16 21:02:26.334000+00:00
'01HHT6Y595Q7CRH14AM9Y83JHS','c06b6e73-2183-49c1-ba4b-78c66dab5f0d','BHD',4.0,0.0,294.6,290.6,2023-12-16 21:02:26.334000+00:00
'01HHT6Y72MY31DXCHGZ4H5Y1E2','79725ee0-4e1b-4f2e-9edf-ccbec4fc184a','SAR',90.0,0.0,270.0,180.0,2023-12-16 21:02:26.334000+00:00
